29,2,-2.03270559782202987e-07,-7.00460097606889043e-07
29,3,-1.96691610678591009e-07,2.65938747118000020e-07
29,4,-3.02630667849234004e-07,1.47354419525695006e-07
29,5,2.19622821124689993e-07,1.69015228044039011e-08
29,6,-1.27720210696049988e-07,-1.88111930036670010e-07
29,7,-1.07612283365982997e-07,-3.85289936768489022e-07
29,8,4.44117433487604986e-07,-2.26641683262122009e-07
29,9,6.01703441824971057e-08,-6.36033789549605049e-07
29,10,6.20997621271432040e-07,3.44701757682187025e-07
29,11,-7.84584771553488965e-08,4.35453025243215995e-07
29,12,-6.43739026417378959e-07,-4.91869513647459018e-07
29,13,3.62296073202327005e-07,3.84300016253416983e-07
29,14,1.88221879034187011e-08,8.07707731482999997e-07
29,15,-1.99428807061952989e-07,6.88493708020983941e-08
29,16,2.67623553054364991e-07,-8.70079319510434003e-08
29,17,-4.04448766095227013e-07,-3.07261212180664996e-07
29,18,-1.31492378970002006e-07,-5.15311687514390991e-09
29,19,1.09087035937446006e-08,-7.60998152929401943e-08
29,20,-6.74776401492942999e-09,3.85000254641373018e-07
29,21,6.29561607588497991e-08,2.93343554573125024e-07
29,22,-2.44064783431270017e-07,-4.74895168912375020e-07
29,23,1.57647688903617994e-07,3.29912484605191996e-07
29,24,1.55739023441404003e-08,3.71971143512305980e-08
29,25,-1.39315025107944991e-07,2.24927234046967992e-07
29,26,2.64324068953539995e-07,-3.94682754164273009e-07
29,27,2.06102540425364013e-07,1.91210193967143002e-07
29,28,-1.15164193294008005e-07,2.49325533999375018e-07
29,29,1.84293548299436997e-07,-1.46030226855527011e-07
30,0,1.01324891277550996e-07,0.00000000000000000e+00
30,1,-2.94480652143372989e-07,-4.29141393138450027e-09
30,2,-2.16440364257967002e-07,-2.32281470554319005e-07
30,3,-3.61670946306828023e-07,3.51429741515171981e-07
30,4,-6.22617305910775952e-08,-2.22278886684702006e-07
30,5,1.85794790515301000e-07,-3.12639973052362022e-07
30,6,2.40014277553970996e-08,3.47786752880956024e-07
30,7,-3.44823395612177995e-07,-3.07996312227562992e-07
30,8,-3.85366793601554993e-07,-3.35904149926126977e-07
30,9,-2.67613300042965010e-07,5.05175996176308990e-08
30,10,-1.14778233970130997e-07,-1.00872047322240003e-07
30,11,7.08690514911663024e-09,-2.34820294476745998e-07
30,12,-2.73804288285363991e-07,2.38643742979913987e-07
30,13,1.11433970279215994e-07,3.91447020036135025e-07
30,14,4.99723531186507948e-07,-2.05710660659994989e-07
30,15,-3.40815733698362026e-07,1.65947945344223003e-07
30,16,2.35595429298807000e-07,-2.69351100888602975e-07
30,17,3.27689639245971015e-07,3.50331150563786007e-07
30,18,2.96187135656673983e-07,3.20520569196716996e-08
30,19,-1.61717064675280988e-07,5.72947254977351014e-08
